source_id,dataset,split,session_kind,session_root,media_types,rgb_count,mask_count,depth_count,pose_count,file_count,file_size_bytes,sha256,md5,timestamp_start,timestamp_end,timestamp_basis,fps,fps_basis,resolution_width,resolution_height,resolution_consistent,missing_frame_status,missing_frame_count,duplicate_frame_count,corrupt_frame_count,decodability_status,alignment_status,history_roles,is_consumed,is_burned,is_fresh,is_reserved,research_questions_supported
SRC-01e871f4feea36343ea5,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CURRENT_A\media\a0_f126cb7163731032ffec07a1,image;rgb,2,0,0,0,2,275146,951eb91971c62c4ba75b0ba5842edab7d73421b6c6425ee72c55fb526ed8bcc4,d55d98d6dd16a1e22f3bf8d9a96b131c,,,not_evaluable,,not_evaluable,,,False,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-01f7ecade88e9274f7cc,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_A\media\a0_aac546165fe6acb146a0e825,image;rgb,22,0,0,0,22,5595205,0dcbe66ff7266836b8a7761e541e4e03f86bba03abaa35d5614702e180c56dbb,0e06461fbf9c81c91783ea220a97e1ff,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-020d819dec70227218e0,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_train_02_000049,image;mask;structured,0,2,0,0,3,22096,26d1b57b441929a4d8a4b25ce3ddfd4a4bafc373d7457d21239dbeedcf221720,690f094eff42c7d966cd3aa06fcfde41,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth;train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-021cffde8a662e361440,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-r3-1-q019-sanpo-09125f98-25frames-20260801\source_metadata,mask;structured,0,1,0,0,4,9618,91c47d100e01ae131751e77b02e38e19d185ce4f5fad91fafbc893584ac5b96d,6000bb20d88a0b1138b8820ebd80e394,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-022dd887d04651902e2f,RCLE-composite,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_source_discovery_r3\successor_geometry\vector\board_slow\windows,structured,0,0,0,0,2,491920,4d9f7ebe0eaf47577f1d4b8f3f24c711d1cff18a19af8770bf3613e86462964a,b2a060a66da724bd167a5a361fd97318,2022-01-18T16:01:24.869+00:00,2022-01-18T16:01:59.569+00:00,filename_or_metadata,30.000243189,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-023095587973a24d9b07,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-crosscam-codex\musohu-frontal-approach-1-r0\review_bundle\review_templates,structured,0,0,0,0,6,6918,f03657a3806f2f2176484ab06759714b52b904048182d9814a7fb9d505eff04e,8de2db8766c906dce95c4d7d73224a08,,,not_evaluable,,not_evaluable,,,True,metadata:contiguous_numeric_sequence,0,3,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,replay,,,,,runtime/replay regression and causal trace auditing
SRC-02412c4630f625491a47,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-r3-1-q003-sanpo-04e41ec6-25frames-20260801,archive;image;mask;rgb;structured,25,25,0,0,77,52325697,0f12131f4c52e9d6a8b88a811b626422a074ecc1edb69306b17a190b9295650f,1a01f7d513119dbc361cb477923d5cb8,0.0,4800.0,filename_or_metadata,0.005,timestamp_delta,2208,1242,True,archive:not_evaluable;mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,1,0,all_profiled_readable,aligned_by_frame_key,replay,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;runtime/replay regression and causal trace auditing
SRC-0251fa566ec1840cba93,PublicVideo,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-r808-directional-obstruction-discovery-20260719\burwell-overview,image;rgb;structured,3,0,0,0,4,1123899,16884800a7a1b317fa9e70bf16d12ab6b7f83a9cdbbb775b00c378782cad45d6,d058894916e346d378b990d713f45162,0.0,180000.0,filename_or_metadata,0.0002,timestamp_delta,1536,864,True,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,frame_inventory,,,,,RGB continuity/source characterization;detection or tracking development
SRC-0256e000de036cfb7c2a,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\hftf\h0-source-feasibility-r0-20260801-final-v3,structured,0,0,0,0,1,6024,50dcf55376380065df619d55b6f1ef3f20de66ea9f2b96b3afa935042907feb4,89379125fa2da9473a8dfdaa3cacfe3f,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-027156ae4d655c01f1e9,Replay,replay,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-sensor-replay-r3\source-replacement-lilocbench-v1\bonn-crowd-normalized-v1\bonn_crowd,structured,0,0,0,0,2,758428,e2e7794c5d94536ddad24ea7e5ce6de1add0923e43dcb4b0ee5c5753e2323f68,606a497eb493f1f97940b5ef20756ee1,2019-01-24T14:23:39.874+00:00,2019-01-24T14:24:10.954+00:00,filename_or_metadata,102.879737055,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;replay,,,,,runtime/replay regression and causal trace auditing
SRC-027724494c6d9c8ddfe8,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\materialized-v2\QNYa4qqhEF7nmCX5rqY8cZXE4h1oGZtv_229_50\qa,structured,0,0,0,0,3,12558,50bf17bb6fd18e90b2eed5c0728d8487c75066186a17504e072408f4d8905b88,13113d4b6c1ec83e25e89eced141fbc4,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,event_eval,,,,,event-level evaluation input inventory
SRC-027d04f004ec8196608c,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_A\media\a0_a2c0e57a777f30eb42f6dc65,image;rgb,22,0,0,0,22,5394055,0aea5376901f5e9af6bf5ebdb0c238908517ba1112c5d84f19829373135ce7be,42131d6a44cec4b08fe466b036cc56cd,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-0287baf895d69a8fd043,Replay,replay,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-sensor-replay-r3\third-source-discovery-v1\idsia-s14-estimator-inputs-v1,structured,0,0,0,0,2,905620,d7d6a24fb9c192ed72c8f9dd319424b6809df871714fad11b16599bc063fb254,3d4fbfc400549b5bb4771636c8fff791,2024-07-05T07:58:44.730+00:00,2024-07-05T08:00:08.663+00:00,filename_or_metadata,14.989293117,timestamp_delta,,,True,metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,frame_inventory;replay,,,,,runtime/replay regression and causal trace auditing
SRC-028dec663b13acfc1330,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CAUSAL_A\media\a0_114c3a342b551db456655f3d,image;rgb,12,0,0,0,12,3450199,62862dbfff33bca078d137bc72b791ee66426eb45f3ba5b260c2efb4769e7645,6a92eb29663a2ca5ecb0f8f8cc348365,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-02971310558ae45d6147,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_r3_rotation_leakage_source_localization_pilots\pilot_w4_r6\progress,structured,0,0,0,0,6,3292,bf4a571c2b723bb57dc75ba7d9d3e8f6efe337f8493f7dfa299bffd5681692c9,47455c922b5cfe2b99208e63df9c32a9,,,not_evaluable,,not_evaluable,,,True,metadata:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,synthetic,,,,,
SRC-02a0897df802b4405f53,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_four_block_dev_diagnostic_r0\clusters\QMSR1_DEV_ADVIO_15_MAIN_01\arms\QMSR1_DEV_ADVIO_15_MAIN_01__PERIODIC_6DOF_SELF_MOTION__CLEAN,structured,0,0,0,0,3,972108,f7eb9f93fbafea82cc4723aa46c64f88e26927e77997f1a659dcda619f051479,c8c2595167125ae52cd54b8af13eeea6,0.315654,10.33159,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,development;frame_inventory;synthetic,,,,,
SRC-02a8456183e1bd4e0027,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-crosscam-codex\multisource-r1-v1\teacher\edmonton_left_corridor_intrusion,structured,0,0,0,0,4,8239,fbf4a370d4345fe9fd1f78e54204c1f13c488e7fc9805372a282521fc43892d6,ab7710ea46de655535c1205e601f1cb4,671000.0,735000.0,filename_or_metadata,3.1496e-05,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay,,,,,runtime/replay regression and causal trace auditing
SRC-02ab354e0e5c03e8d124,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\r2a2\candidate-traces\C2_ROUTE_OCCUPANCY_EPISODE_FSM\9b5766c8316314d725e94a41\attempts\attempt-001-2667a77c1b2c,structured,0,0,0,0,2,1104689,06a2cb71686eef9e9d7aab74ee15160a47deec1104a8844a4a63ba02a1dbcd4a,bd56e3dbd347358e6a9c3d96115326f4,2021-04-10T10:32:31.091+00:00,2021-04-10T10:34:14.283+00:00,filename_or_metadata,14.195171149,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory,,,,,
SRC-02b021c2f10601da3d17,PublicVideo,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-r724-prospective-20260719\matoaka-review-720-840,image;rgb;structured,7,0,0,0,8,3978936,43456f1175d7e314f87e2a05597c058852d9b6c0eb9ae0baceaa7e230ca02ff9,8ef2a277e481403bac999710e2081dbc,720000.0,840000.0,filename_or_metadata,0.001,timestamp_delta,1920,864,True,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,self_collected,,,,,RGB continuity/source characterization;detection or tracking development
SRC-02e7151650cd8b1434f4,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\r2a2\candidate-traces\C1_CAUSAL_ROUTE_RELATION_FSM\7d8eaed7c175dfffb20b2240,structured,0,0,0,0,1,2589,1ab98c39254f50cbd29ce51d5bd0e90b9d3beb4b737510f74dd81cf2e538cbe6,4b58067fb54f5fb080110aa057f2bcbd,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory,,,,,
SRC-0301efafa7f10085f0a2,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\failure-case-atlas-batch-r0\smoke-2-r3\categories\shadow_texture,structured,0,0,0,0,1,0,d5dff5ec00c6d436f7b270b26867c96a8f902218122773519f64c71fea4c9790,71d2ee66654190a13a1adaffac82f415,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,regression,,,,,
SRC-03095cbad5b124bf8835,Replay,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\dual-loop\scene-scale-veto-r1\matoaka-input,image;rgb;structured,10724,0,0,0,10726,409147173,42afa7f42e43ac0dc59cad078263c5a73d00f7f2c2f4cea837b697eb7f884fe2,0fc21f141ca6d00c03500eec21473ce3,2001-09-09T01:46:40.000+00:00,2999-11-19T09:46:40.000+00:00,filename_or_metadata,1e-05,timestamp_delta,640,480,True,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,frame_inventory;replay;self_collected,,,,,RGB continuity/source characterization;detection or tracking development;runtime/replay regression and causal trace auditing
SRC-0310e5231d15d2a0c5fb,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-r3-1-q035-sanpo-0fad8295-25frames-20260801,archive;image;mask;rgb;structured,25,25,0,0,77,80282170,c5c908fdbdaf60b75fde03b36a9ba47fdf4c471ac5a486287a599baca1ed14f9,a8b9d026dbe04613011032fcfa7d40df,0.0,4800.0,filename_or_metadata,0.005,timestamp_delta,2208,1242,True,archive:not_evaluable;mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,1,0,all_profiled_readable,aligned_by_frame_key,replay,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;runtime/replay regression and causal trace auditing
SRC-03195f0007db095216dc,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_clean_motion_component_localization_r0\stage1\clusters\MCL_R0_ADVIO_17_S1\MCL_R0_ADVIO_17_S1__STATIC__CLEAN,structured,0,0,0,0,3,3413619,7e818f69a66222a8140c432b8b6e2b5049dabe94281f97dc6bf5aa80237ac2e3,47a8f2cd81805391dfce74151cfa549d,0.311522,10.32899,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;synthetic,,,,,
SRC-031e2b30238c007b79bb,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1\predecessor_dev,structured,0,0,0,0,3,1966598,15d6075dcdc02779b14cf6cc39cb14b730c46b467d51052b88450c06b7ef1621,33f734b4498f9a05166a105a740597fc,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,synthetic,,,,,
SRC-031feb06cd5d3188bae8,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\failure-case-atlas-batch-r0\smoke-2-r4\categories\parallel_curb,structured,0,0,0,0,1,0,bd37c5bc2b36bf282bcaa473f27a93b8f7c0c0c2e1c09fd46bb5e8d745c0db77,d7cf7339de1df844a014c7b4e14d2277,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,regression,,,,,
SRC-032634b0330413620ef8,RCLE-composite,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\host_guarded_runs\RCLE-ROTATION-MECHANISM-R1-UNDISTORTED-pid-11788,structured,0,0,0,0,1,713,2e26cc2573a6e0129dae3a9b0a6c07d316bc73e3e482e964673d6c8000f3a5f7,0348481f3887309877a955799c543623,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-03330ff83c048c2e2e03,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-pqsd-open-sidewalk-gpt5-current-20260716\device_artifacts\public-video-edge-inference\20260715T165304Z,structured,0,0,0,0,1,4550,8f63c78fc79b9b7d995db19d54fd23465135301e0bbcccd37ad730393e1aa535,bb9c43faa6afaff11e15950707041db2,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-0338e90f74d4bbc85f2d,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_r3_rotation_leakage_source_localization_pilots\pilot_w1_r9\clusters\PILOT_ONLY_R3_LOC_R0_C4,structured,0,0,0,0,3,131192,3298501a4f236746f7047f5ce3ad19dd7b26e94675e8e63bb42851ce8bed06fd,e529aafbc05fa0d4f01f935221f7c473,0.0,0.13333333333333333,filename_or_metadata,60.0,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,synthetic,,,,,
SRC-035837d10f3475893d04,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-we-center-gpt5-current-v3-20260716\device_artifacts\public-video-edge-inference\20260715T151848Z,structured,0,0,0,0,1,3494,fc3205ee3643b6fb8dcbc398e109ad86bf0e35e0d342440bd967c5697f7dcbf6,0d03d1ef011c431f4e9cc84d65a49d99,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-035f90517c2192332c68,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\depth-fusion-benchmark\20260612-013009,structured,0,0,0,0,11,145524,bec0dd6c496763a1c755d3c25676e74a2980283b7343f2fabba19b74e336caa1,dcc5b8874df1489c0bdd80ffd3f11915,2026-06-12T01:30:09.000+00:00,2026-06-12T01:30:09.000+00:00,filename_or_metadata,,not_evaluable,,,True,metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,regression,,,,,
SRC-036ca64c46488ed9c990,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CURRENT_A\media\a0_e672fb32f6e3d0b7a323135d,image;rgb,2,0,0,0,2,293419,1205bb53e3be6b12844e7a7ea8bf9dd34a84015e7c7992310a501559e5cc725f,0a9f45f25612877d7ed7464dd82a6824,,,not_evaluable,,not_evaluable,,,False,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-0370381b3cde6fb7f762,SANPO,dev,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_lowlight_dev_04_000038,image;mask;structured,0,2,0,0,3,22160,cac73999313dda1178e59cd7a98cd16489cc1b7446078ae7d8f2a549b2b8bbf3,5d8296df139df591c32de7f672506170,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,development;source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-037cab33e7a33b9c8de3,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_B\media\a0_50471ca8f52b8c3642e7bd37,image;rgb,22,0,0,0,22,5522516,22e62ce7fbd4742d9c917e737be7e30057a037f034eeb536245c7488107348c4,40ee2b5dd2f737b152244b8a71a2436c,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-0397afc6bde40b592a2b,PublicVideo,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-r781-event-route-role-linear-probe-20260719,structured,0,0,0,0,1,5564,bb1a12e5b449828cad20b17667832d1cba4bf48835652f8acdea6354fbbb328f,fb27ee187e6b230494e5897cb6eb7ff3,,,not_evaluable,,not_evaluable,,,True,metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,
SRC-0398f8c06d9035497c29,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\datasets\ustrf-synthetic-corridor-safety-v4-20260720,structured,0,0,0,0,2,18788,2b00b24cba95aa8d1344376af9c5be8af3ed9e0aa7bc5cf1efa1f411a19c9ba9,f85b5595c5dcca30da2b27c35acaaed5,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay;synthetic,,,,,runtime/replay regression and causal trace auditing
SRC-03a2198ff2955bbc74e2,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_four_block_dev_diagnostic_r0\clusters\QMSR1_DEV_ADVIO_14_MAIN_01\arms\QMSR1_DEV_ADVIO_14_MAIN_01__STATIC_CAMERA__CLEAN,structured,0,0,0,0,3,848262,375b58970690c7aac559e94170555f890dbcc7d8c42e1b7e3791bf7dec51f509,b331c1e2ee6e13cf1b95ee5a443a2ef3,0.311675,10.32914,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,development;frame_inventory;synthetic,,,,,
SRC-03a4b64337996dd943cd,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\central-obstruction-agent-label-readiness-d0-a1-r2\pilot-inputs\alicante_pillar,image;rgb,6,0,0,0,6,1039462,3c62a97d81b6fda175bab04fc2578d139c52f0b5b85cabff39b40389ae233f1b,aa1c8a81e14da6521cb4aac7049a6870,,,not_evaluable,,not_evaluable,,,False,rgb:noncontiguous_sampling_or_large_span,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
